"id" "session" "task_type" "temp_ori" "trial" "X1" "E1" "X2" "E2" "EffortfulOptionChosen" "rt" "XStar" "EStar" "G" "R" "D" "E"
"79" "AF1HIRI2" 2 "Real" "Retrospective" 4 1.3 0 1 0.425925925925926 1 1.16396785183133 17.25 57.5 0.699029126213592 0.306458421274799 0.311111111111111 0.5
"80" "AF1HIRI2" 2 "Real" "Retrospective" 4 1.33333333333333 0 1 0.425925925925926 0 0.762963237109716 17.5 57.5 0.69126213592233 0.29872399445215 0.311111111111111 0.5
"81" "AF1HIRI2" 2 "Real" "Retrospective" 4 1.31666666666667 0 1 0.425925925925926 1 0.995306282776255 17.375 57.5 0.695145631067961 0.302563386184256 0.311111111111111 0.5
"82" "AF1HIRI2" 2 "Real" "Retrospective" 4 1.325 0 1 0.425925925925926 1 0.868345150561481 17.4375 57.5 0.693203883495146 0.300636809687859 0.311111111111111 0.5
"83" "AF1HIRI2" 2 "Real" "Retrospective" 4 1.33333333333333 0 1 0.425925925925926 0 1.54319295929963 17.5 57.5 0.69126213592233 0.29872399445215 0.311111111111111 0.5
"84" "AF1HIRI2" 2 "Real" "Retrospective" 5 0.5 0 1 0.166666666666667 1 3.0359094870189 11.25 22.5 0.885436893203884 0.595210355987055 0 0.5
"85" "AF1HIRI2" 2 "Real" "Retrospective" 5 0.566666666666667 0 1 0.166666666666667 1 1.39214433709185 11.75 22.5 0.869902912621359 0.559884321421194 0 0.5
"86" "AF1HIRI2" 2 "Real" "Retrospective" 5 0.633333333333333 0 1 0.166666666666667 1 1.91880665380745 12.25 22.5 0.854368932038835 0.527442044779077 0 0.5
"87" "AF1HIRI2" 2 "Real" "Retrospective" 5 0.7 0 1 0.166666666666667 1 2.5535152807056 12.75 22.5 0.838834951456311 0.497544260422616 0 0.5
"88" "AF1HIRI2" 2 "Real" "Retrospective" 5 0.833333333333333 0 1 0.166666666666667 1 1.10934227623511 13.75 22.5 0.807766990291262 0.444271844660194 0 0.5
"89" "AF1HIRI2" 2 "Real" "Retrospective" 5 1.1 0 1 0.166666666666667 0 1.38602216484492 15.75 22.5 0.745631067961165 0.358021266759131 0 0.5
"90" "AF1HIRI2" 2 "Real" "Retrospective" 5 0.966666666666667 0 1 0.166666666666667 1 0.872942766631013 14.75 22.5 0.776699029126214 0.398222807306237 0 0.5
"91" "AF1HIRI2" 2 "Real" "Retrospective" 5 1.03333333333333 0 1 0.166666666666667 0 0.987565630246309 15.25 22.5 0.761165048543689 0.37746299538437 0 0.5
"92" "AF1HIRI2" 2 "Real" "Retrospective" 5 1 0 1 0.166666666666667 0 0.596190413396698 15 22.5 0.768932038834951 0.387669902912621 0 0.5
"93" "AF1HIRI2" 2 "Real" "Retrospective" 5 0.966666666666667 0 1 0.166666666666667 1 0.904047506937104 14.75 22.5 0.776699029126214 0.398222807306237 0 0.5
"94" "AF1HIRI2" 2 "Real" "Retrospective" 5 0.983333333333333 0 1 0.166666666666667 1 1.38167304334638 14.875 22.5 0.772815533980583 0.392902015175002 0 0.5
"95" "AF1HIRI2" 2 "Real" "Retrospective" 5 1 0 1 0.166666666666667 0 0.96155083004669 15 22.5 0.768932038834951 0.387669902912621 0 0.5
"96" "AF1HIRI2" 2 "Real" "Retrospective" 5 0.991666666666667 0 1 0.166666666666667 1 0.742919459768473 14.9375 22.5 0.770873786407767 0.390275013202259 0 0.5
"97" "AF1HIRI2" 2 "Real" "Retrospective" 6 0.5 0 1 0.648148148148148 1 1.7221696966003 11.25 87.5 0.885436893203884 0.595210355987055 0.577777777777778 0.5
"98" "AF1HIRI2" 2 "Real" "Retrospective" 6 0.566666666666667 0 1 0.648148148148148 1 1.43133245961099 11.75 87.5 0.869902912621359 0.559884321421194 0.577777777777778 0.5
"99" "AF1HIRI2" 2 "Real" "Retrospective" 6 0.633333333333333 0 1 0.648148148148148 1 0.789410648007788 12.25 87.5 0.854368932038835 0.527442044779077 0.577777777777778 0.5
"100" "AF1HIRI2" 2 "Real" "Retrospective" 6 0.7 0 1 0.648148148148148 1 0.560521956781031 12.75 87.5 0.838834951456311 0.497544260422616 0.577777777777778 0.5
"101" "AF1HIRI2" 2 "Real" "Retrospective" 6 0.833333333333333 0 1 0.648148148148148 1 0.705059648027145 13.75 87.5 0.807766990291262 0.444271844660194 0.577777777777778 0.5
"102" "AF1HIRI2" 2 "Real" "Retrospective" 6 1.1 0 1 0.648148148148148 1 1.15045833097497 15.75 87.5 0.745631067961165 0.358021266759131 0.577777777777778 0.5
"103" "AF1HIRI2" 2 "Real" "Retrospective" 6 1.63333333333333 0 1 0.648148148148148 1 1.53822026882199 19.75 87.5 0.621359223300971 0.237925525377903 0.577777777777778 0.5
"104" "AF1HIRI2" 2 "Real" "Retrospective" 6 2.7 0 1 0.648148148148148 0 2.00788184969519 27.75 87.5 0.372815533980583 0.10160062975597 0.577777777777778 0.5
"105" "AF1HIRI2" 2 "Real" "Retrospective" 6 2.16666666666667 0 1 0.648148148148148 0 3.19689633702205 23.75 87.5 0.497087378640777 0.158283086356668 0.577777777777778 0.5
"106" "AF1HIRI2" 2 "Real" "Retrospective" 6 1.63333333333333 0 1 0.648148148148148 1 1.64139247773642 19.75 87.5 0.621359223300971 0.237925525377903 0.577777777777778 0.5
