"id" "session" "task_type" "temp_ori" "trial" "X1" "E1" "X2" "E2" "EffortfulOptionChosen" "rt"
"6693" "SM6HCRC1" "1" "Hypothetical" "Prospective" "1" 32.5 0 15 270 1 7.17251369050109
"6694" "SM6HCRC1" "1" "Hypothetical" "Prospective" "1" 34.5 0 15 270 0 5.24582442818382
"6695" "SM6HCRC1" "1" "Hypothetical" "Prospective" "1" 33.5 0 15 270 1 4.36944138275931
"6696" "SM6HCRC1" "1" "Hypothetical" "Prospective" "1" 34 0 15 270 0 3.8002213121481
"6697" "SM6HCRC1" "1" "Hypothetical" "Prospective" "1" 33.75 0 15 270 1 2.35303517357852
"6698" "SM6HCRC1" "1" "Hypothetical" "Prospective" "1" 33.875 0 15 270 1 2.83172346058063
"6699" "SM6HCRC1" "1" "Hypothetical" "Prospective" "1" 34 0 15 270 0 3.06533933285391
"6700" "SM6HCRC1" "1" "Hypothetical" "Prospective" "3" 7.5 0 15 175 1 5.39813763152461
"6701" "SM6HCRC1" "1" "Hypothetical" "Prospective" "3" 8.5 0 15 175 1 1.71611398757477
"6702" "SM6HCRC1" "1" "Hypothetical" "Prospective" "3" 9.5 0 15 175 1 0.978710368455722
"6703" "SM6HCRC1" "1" "Hypothetical" "Prospective" "3" 10.5 0 15 175 1 1.58488297451504
"6704" "SM6HCRC1" "1" "Hypothetical" "Prospective" "3" 12.5 0 15 175 1 2.75683156640252
"6705" "SM6HCRC1" "1" "Hypothetical" "Prospective" "3" 16.5 0 15 175 1 2.37244632651664
"6706" "SM6HCRC1" "1" "Hypothetical" "Prospective" "3" 24.5 0 15 175 1 1.93163830703043
"6707" "SM6HCRC1" "1" "Hypothetical" "Prospective" "3" 40.5 0 15 175 1 3.62338805387117
"6708" "SM6HCRC1" "1" "Hypothetical" "Prospective" "4" 7.5 0 15 75 1 2.92832764399009
"6709" "SM6HCRC1" "1" "Hypothetical" "Prospective" "4" 8.5 0 15 75 1 2.52385325723208
"6710" "SM6HCRC1" "1" "Hypothetical" "Prospective" "4" 9.5 0 15 75 1 1.23841687794356
"6711" "SM6HCRC1" "1" "Hypothetical" "Prospective" "4" 10.5 0 15 75 1 2.64224126134241
"6712" "SM6HCRC1" "1" "Hypothetical" "Prospective" "4" 12.5 0 15 75 1 2.77512309632993
"6713" "SM6HCRC1" "1" "Hypothetical" "Prospective" "4" 16.5 0 15 75 1 2.48835343263954
"6714" "SM6HCRC1" "1" "Hypothetical" "Prospective" "4" 24.5 0 15 75 1 1.40201370418572
"6715" "SM6HCRC1" "1" "Hypothetical" "Prospective" "4" 40.5 0 15 75 1 2.57758116644845
"6716" "SM6HCRC1" "1" "Hypothetical" "Prospective" "5" 7.5 0 15 45 1 3.63327743511809
"6717" "SM6HCRC1" "1" "Hypothetical" "Prospective" "5" 8.5 0 15 45 1 1.37445449478901
"6718" "SM6HCRC1" "1" "Hypothetical" "Prospective" "5" 9.5 0 15 45 1 1.70181360267315
"6719" "SM6HCRC1" "1" "Hypothetical" "Prospective" "5" 10.5 0 15 45 1 2.05998815687644
"6720" "SM6HCRC1" "1" "Hypothetical" "Prospective" "5" 12.5 0 15 45 1 1.77959941132713
"6721" "SM6HCRC1" "1" "Hypothetical" "Prospective" "5" 16.5 0 15 45 1 2.68481679235447
"6722" "SM6HCRC1" "1" "Hypothetical" "Prospective" "5" 24.5 0 15 45 1 2.89831335013605
"6723" "SM6HCRC1" "1" "Hypothetical" "Prospective" "5" 40.5 0 15 45 1 2.3260597231797
"6724" "SM6HCRC1" "1" "Hypothetical" "Prospective" "6" 7.5 0 15 115 1 5.07846255856248
"6725" "SM6HCRC1" "1" "Hypothetical" "Prospective" "6" 8.5 0 15 115 1 1.21426878665216
"6726" "SM6HCRC1" "1" "Hypothetical" "Prospective" "6" 9.5 0 15 115 1 2.20060285478985
"6727" "SM6HCRC1" "1" "Hypothetical" "Prospective" "6" 10.5 0 15 115 1 1.73140181777035
"6728" "SM6HCRC1" "1" "Hypothetical" "Prospective" "6" 12.5 0 15 115 1 1.28290229920776
"6729" "SM6HCRC1" "1" "Hypothetical" "Prospective" "6" 16.5 0 15 115 1 2.08789569343207
"6730" "SM6HCRC1" "1" "Hypothetical" "Prospective" "6" 24.5 0 15 115 1 1.54380867135615
"6731" "SM6HCRC1" "1" "Hypothetical" "Prospective" "6" 40.5 0 15 115 0 1.71436519863346
"6732" "SM6HCRC1" "1" "Hypothetical" "Prospective" "6" 32.5 0 15 115 1 1.9055178132021
"6733" "SM6HCRC1" "1" "Hypothetical" "Prospective" "6" 36.5 0 15 115 1 2.62903250887621
"6734" "SM6HCRC1" "1" "Hypothetical" "Prospective" "6" 40.5 0 15 115 0 2.85012197670676
"6735" "SM6HCRC1" "1" "Hypothetical" "Prospective" "6" 38.5 0 15 115 1 2.18042973619185
"6736" "SM6HCRC1" "1" "Hypothetical" "Prospective" "6" 39.5 0 15 115 1 2.90231258132826
"6737" "SM6HCRC1" "1" "Hypothetical" "Prospective" "6" 40.5 0 15 115 0 1.24929401549071
"6738" "SM6HCRC1" "1" "Hypothetical" "Prospective" "6" 40 0 15 115 1 5.23765335725148
"6739" "SM6HCRC1" "1" "Hypothetical" "Prospective" "6" 40.25 0 15 115 1 1.36931946825371
"6740" "SM6HCRC1" "1" "Hypothetical" "Prospective" "6" 40.5 0 15 115 0 2.28003575329512
"6741" "SM6HCRC1" "1" "Hypothetical" "Prospective" "6" 40.375 0 15 115 1 2.62035574155107
"6742" "SM6HCRC2" "2" "Real" "Prospective" "1" 7.5 0 15 75 1 3.09028487261321
"6743" "SM6HCRC2" "2" "Real" "Prospective" "1" 8.5 0 15 75 1 1.6843865723572
"6744" "SM6HCRC2" "2" "Real" "Prospective" "1" 9.5 0 15 75 1 1.97506381075618
"6745" "SM6HCRC2" "2" "Real" "Prospective" "1" 10.5 0 15 75 1 1.72161000594951
"6746" "SM6HCRC2" "2" "Real" "Prospective" "1" 12.5 0 15 75 1 1.10643201849143
"6747" "SM6HCRC2" "2" "Real" "Prospective" "1" 16.5 0 15 75 1 1.62079227658933
"6748" "SM6HCRC2" "2" "Real" "Prospective" "1" 24.5 0 15 75 1 1.59486708671238
"6749" "SM6HCRC2" "2" "Real" "Prospective" "1" 40.5 0 15 75 1 1.61029829565314
"6750" "SM6HCRC2" "2" "Real" "Prospective" "3" 7.5 0 15 175 1 4.0533600052504
"6751" "SM6HCRC2" "2" "Real" "Prospective" "3" 8.5 0 15 175 1 1.08231875241563
"6752" "SM6HCRC2" "2" "Real" "Prospective" "3" 9.5 0 15 175 1 1.18248865526039
"6753" "SM6HCRC2" "2" "Real" "Prospective" "3" 10.5 0 15 175 1 1.52463280241409
"6754" "SM6HCRC2" "2" "Real" "Prospective" "3" 12.5 0 15 175 1 1.93529789912009
"6755" "SM6HCRC2" "2" "Real" "Prospective" "3" 16.5 0 15 175 1 0.867700327832608
"6756" "SM6HCRC2" "2" "Real" "Prospective" "3" 24.5 0 15 175 1 0.93982179950217
"6757" "SM6HCRC2" "2" "Real" "Prospective" "3" 40.5 0 15 175 1 0.74428113493741
"6758" "SM6HCRC2" "2" "Real" "Prospective" "4" 7.5 0 15 115 1 1.79107859227315
"6759" "SM6HCRC2" "2" "Real" "Prospective" "4" 8.5 0 15 115 1 2.57933262361621
"6760" "SM6HCRC2" "2" "Real" "Prospective" "4" 9.5 0 15 115 1 1.13154890250462
"6761" "SM6HCRC2" "2" "Real" "Prospective" "4" 10.5 0 15 115 1 1.18068046353619
"6762" "SM6HCRC2" "2" "Real" "Prospective" "4" 12.5 0 15 115 1 0.900043136599379
"6763" "SM6HCRC2" "2" "Real" "Prospective" "4" 16.5 0 15 115 1 1.62532644018575
"6764" "SM6HCRC2" "2" "Real" "Prospective" "4" 24.5 0 15 115 1 0.926869623281164
"6765" "SM6HCRC2" "2" "Real" "Prospective" "4" 40.5 0 15 115 1 2.15634140675047
"6766" "SM6HCRC2" "2" "Real" "Prospective" "5" 7.5 0 15 270 1 4.07810585852258
"6767" "SM6HCRC2" "2" "Real" "Prospective" "5" 8.5 0 15 270 1 1.4662945163027
"6768" "SM6HCRC2" "2" "Real" "Prospective" "5" 9.5 0 15 270 1 1.6251784010974
"6769" "SM6HCRC2" "2" "Real" "Prospective" "5" 10.5 0 15 270 1 1.62215355198987
"6770" "SM6HCRC2" "2" "Real" "Prospective" "5" 12.5 0 15 270 1 1.19650944977639
"6771" "SM6HCRC2" "2" "Real" "Prospective" "5" 16.5 0 15 270 1 0.874564552040283
"6772" "SM6HCRC2" "2" "Real" "Prospective" "5" 24.5 0 15 270 1 0.738805865707036
"6773" "SM6HCRC2" "2" "Real" "Prospective" "5" 40.5 0 15 270 1 0.586827568983608
"6774" "SM6HCRC2" "2" "Real" "Prospective" "6" 7.5 0 15 45 1 1.83795131317856
"6775" "SM6HCRC2" "2" "Real" "Prospective" "6" 8.5 0 15 45 1 1.8714448459541
"6776" "SM6HCRC2" "2" "Real" "Prospective" "6" 9.5 0 15 45 1 1.39147039824638
"6777" "SM6HCRC2" "2" "Real" "Prospective" "6" 10.5 0 15 45 1 0.889494418521281
"6778" "SM6HCRC2" "2" "Real" "Prospective" "6" 12.5 0 15 45 1 1.46454137272667
"6779" "SM6HCRC2" "2" "Real" "Prospective" "6" 16.5 0 15 45 1 1.23163545561056
"6780" "SM6HCRC2" "2" "Real" "Prospective" "6" 24.5 0 15 45 1 2.11525216250629
"6781" "SM6HCRC2" "2" "Real" "Prospective" "6" 40.5 0 15 45 1 1.81322101023034
"6782" "SM7HCRC1" "1" "Hypothetical" "Prospective" "1" 7.5 0 15 270 0 4.93265996302944
"6783" "SM7HCRC1" "1" "Hypothetical" "Prospective" "1" 6.5 0 15 270 0 8.07239886696334
"6784" "SM7HCRC1" "1" "Hypothetical" "Prospective" "1" 5.5 0 15 270 0 7.14867411754676
"6785" "SM7HCRC1" "1" "Hypothetical" "Prospective" "1" 4.5 0 15 270 0 9.52404203810147
"6786" "SM7HCRC1" "1" "Hypothetical" "Prospective" "1" 2.5 0 15 270 1 7.63120302246534
"6787" "SM7HCRC1" "1" "Hypothetical" "Prospective" "1" 3.5 0 15 270 0 4.47663129074499
"6788" "SM7HCRC1" "1" "Hypothetical" "Prospective" "1" 3 0 15 270 0 3.99448305761325
"6789" "SM7HCRC1" "1" "Hypothetical" "Prospective" "1" 2.5 0 15 270 1 4.62753034799243
"6790" "SM7HCRC1" "1" "Hypothetical" "Prospective" "1" 2.75 0 15 270 1 2.80894193137647
"6791" "SM7HCRC1" "1" "Hypothetical" "Prospective" "1" 3 0 15 270 0 3.85196717764484
"6792" "SM7HCRC1" "1" "Hypothetical" "Prospective" "1" 2.875 0 15 270 1 2.46113415321452
"6793" "SM7HCRC1" "1" "Hypothetical" "Prospective" "3" 7.5 0 15 115 0 5.3300533562433
"6794" "SM7HCRC1" "1" "Hypothetical" "Prospective" "3" 6.5 0 15 115 0 2.43207371598692
"6795" "SM7HCRC1" "1" "Hypothetical" "Prospective" "3" 5.5 0 15 115 0 2.13659462929354
"6796" "SM7HCRC1" "1" "Hypothetical" "Prospective" "3" 4.5 0 15 115 0 7.72113891784102
"6797" "SM7HCRC1" "1" "Hypothetical" "Prospective" "3" 2.5 0 15 115 1 3.13779386994429
"6798" "SM7HCRC1" "1" "Hypothetical" "Prospective" "3" 3.5 0 15 115 1 4.83444849858643
"6799" "SM7HCRC1" "1" "Hypothetical" "Prospective" "3" 4.5 0 15 115 1 5.01224556568195
"6800" "SM7HCRC1" "1" "Hypothetical" "Prospective" "3" 5.5 0 15 115 0 6.64378354203655
"6801" "SM7HCRC1" "1" "Hypothetical" "Prospective" "3" 5 0 15 115 0 6.62332460857579
"6802" "SM7HCRC1" "1" "Hypothetical" "Prospective" "3" 4.5 0 15 115 0 6.52498687553452
"6803" "SM7HCRC1" "1" "Hypothetical" "Prospective" "3" 3.5 0 15 115 1 2.71906357220723
"6804" "SM7HCRC1" "1" "Hypothetical" "Prospective" "3" 4 0 15 115 0 1.90359641573741
"6805" "SM7HCRC1" "1" "Hypothetical" "Prospective" "3" 3.75 0 15 115 1 1.94174881381332
"6806" "SM7HCRC1" "1" "Hypothetical" "Prospective" "3" 3.875 0 15 115 1 5.18570067250403
"6807" "SM7HCRC1" "1" "Hypothetical" "Prospective" "3" 4 0 15 115 0 3.51959931181045
"6808" "SM7HCRC1" "1" "Hypothetical" "Prospective" "4" 7.5 0 15 45 0 7.54364694803371
"6809" "SM7HCRC1" "1" "Hypothetical" "Prospective" "4" 6.5 0 15 45 0 2.65717796533136
"6810" "SM7HCRC1" "1" "Hypothetical" "Prospective" "4" 5.5 0 15 45 0 1.15691298787715
"6811" "SM7HCRC1" "1" "Hypothetical" "Prospective" "4" 4.5 0 15 45 1 4.1886440369999
"6812" "SM7HCRC1" "1" "Hypothetical" "Prospective" "4" 5 0 15 45 0 3.20325916036381
"6813" "SM7HCRC1" "1" "Hypothetical" "Prospective" "4" 4.75 0 15 45 1 2.12073019324453
"6814" "SM7HCRC1" "1" "Hypothetical" "Prospective" "4" 4.875 0 15 45 1 2.28989683295367
"6815" "SM7HCRC1" "1" "Hypothetical" "Prospective" "4" 5 0 15 45 1 5.37835264892783
"6816" "SM7HCRC1" "1" "Hypothetical" "Prospective" "4" 5.25 0 15 45 0 2.66218330219272
"6817" "SM7HCRC1" "1" "Hypothetical" "Prospective" "4" 5.125 0 15 45 0 3.23351479519624
"6818" "SM7HCRC1" "1" "Hypothetical" "Prospective" "4" 5 0 15 45 0 1.43651022214908
"6819" "SM7HCRC1" "1" "Hypothetical" "Prospective" "4" 4.875 0 15 45 1 3.29187794367317
"6820" "SM7HCRC1" "1" "Hypothetical" "Prospective" "5" 7.5 0 15 175 0 2.41050293465378
"6821" "SM7HCRC1" "1" "Hypothetical" "Prospective" "5" 6.5 0 15 175 0 1.33973467422766
"6822" "SM7HCRC1" "1" "Hypothetical" "Prospective" "5" 5.5 0 15 175 0 2.88829863330466
"6823" "SM7HCRC1" "1" "Hypothetical" "Prospective" "5" 4.5 0 15 175 0 3.14382366187056
"6824" "SM7HCRC1" "1" "Hypothetical" "Prospective" "5" 2.5 0 15 175 1 2.52885081895511
"6825" "SM7HCRC1" "1" "Hypothetical" "Prospective" "5" 3.5 0 15 175 1 6.39558333600871
"6826" "SM7HCRC1" "1" "Hypothetical" "Prospective" "5" 4.5 0 15 175 0 2.79794287931872
"6827" "SM7HCRC1" "1" "Hypothetical" "Prospective" "5" 4 0 15 175 0 2.66597073804587
"6828" "SM7HCRC1" "1" "Hypothetical" "Prospective" "5" 3.5 0 15 175 1 2.22064659470925
"6829" "SM7HCRC1" "1" "Hypothetical" "Prospective" "5" 3.75 0 15 175 1 2.59297038472141
"6830" "SM7HCRC1" "1" "Hypothetical" "Prospective" "5" 4 0 15 175 0 1.7038012445264
"6831" "SM7HCRC1" "1" "Hypothetical" "Prospective" "5" 3.875 0 15 175 1 1.18540086236317
"6832" "SM7HCRC1" "1" "Hypothetical" "Prospective" "6" 7.5 0 15 75 0 2.48136449701269
"6833" "SM7HCRC1" "1" "Hypothetical" "Prospective" "6" 6.5 0 15 75 0 1.62193472101353
"6834" "SM7HCRC1" "1" "Hypothetical" "Prospective" "6" 5.5 0 15 75 0 2.25212448465754
"6835" "SM7HCRC1" "1" "Hypothetical" "Prospective" "6" 4.5 0 15 75 0 2.52643865338177
"6836" "SM7HCRC1" "1" "Hypothetical" "Prospective" "6" 2.5 0 15 75 1 3.16961168983835
"6837" "SM7HCRC1" "1" "Hypothetical" "Prospective" "6" 3.5 0 15 75 1 4.80895872574183
"6838" "SM7HCRC1" "1" "Hypothetical" "Prospective" "6" 4.5 0 15 75 0 1.88392121833749
"6839" "SM7HCRC1" "1" "Hypothetical" "Prospective" "6" 4 0 15 75 0 2.27528948476538
"6840" "SM7HCRC1" "1" "Hypothetical" "Prospective" "6" 3.5 0 15 75 1 2.1084734313481
"6841" "SM7HCRC1" "1" "Hypothetical" "Prospective" "6" 3.75 0 15 75 1 2.58351765645784
"6842" "SM7HCRC1" "1" "Hypothetical" "Prospective" "6" 4 0 15 75 0 2.24767429422354
"6843" "SM7HCRC1" "1" "Hypothetical" "Prospective" "6" 3.875 0 15 75 1 2.48274287732784
"6844" "SM7HCRC2" "2" "Real" "Prospective" "1" 7.5 0 15 270 0 7.95424145879224
"6845" "SM7HCRC2" "2" "Real" "Prospective" "1" 6.5 0 15 270 0 2.79645519796759
"6846" "SM7HCRC2" "2" "Real" "Prospective" "1" 5.5 0 15 270 0 5.65639014774933
"6847" "SM7HCRC2" "2" "Real" "Prospective" "1" 4.5 0 15 270 1 1.79624029202387
"6848" "SM7HCRC2" "2" "Real" "Prospective" "1" 5 0 15 270 1 5.99192157876678
"6849" "SM7HCRC2" "2" "Real" "Prospective" "1" 5.5 0 15 270 0 2.31367226527072
"6850" "SM7HCRC2" "2" "Real" "Prospective" "1" 5.25 0 15 270 1 2.57715693069622
"6851" "SM7HCRC2" "2" "Real" "Prospective" "1" 5.375 0 15 270 1 1.64120395993814
"6852" "SM7HCRC2" "2" "Real" "Prospective" "1" 5.5 0 15 270 0 4.31780897662975
"6853" "SM7HCRC2" "2" "Real" "Prospective" "2" 7.5 0 15 175 0 6.98677315982059
"6854" "SM7HCRC2" "2" "Real" "Prospective" "2" 6.5 0 15 175 0 9.26783597213216
"6855" "SM7HCRC2" "2" "Real" "Prospective" "2" 5.5 0 15 175 1 2.84462809097022
"6856" "SM7HCRC2" "2" "Real" "Prospective" "2" 6 0 15 175 0 1.38170392322354
"6857" "SM7HCRC2" "2" "Real" "Prospective" "2" 5.75 0 15 175 1 2.95304221357219
"6858" "SM7HCRC2" "2" "Real" "Prospective" "2" 5.875 0 15 175 1 1.87654710700735
"6859" "SM7HCRC2" "2" "Real" "Prospective" "2" 6 0 15 175 0 1.31689927959815
"6860" "SM7HCRC2" "2" "Real" "Prospective" "4" 7.5 0 15 45 0 4.33241544640623
"6861" "SM7HCRC2" "2" "Real" "Prospective" "4" 6.5 0 15 45 1 5.9625745951198
"6862" "SM7HCRC2" "2" "Real" "Prospective" "4" 7 0 15 45 0 2.47691390942782
"6863" "SM7HCRC2" "2" "Real" "Prospective" "4" 6.75 0 15 45 1 1.17900630598888
"6864" "SM7HCRC2" "2" "Real" "Prospective" "4" 6.875 0 15 45 1 2.0261582233943
"6865" "SM7HCRC2" "2" "Real" "Prospective" "4" 7 0 15 45 0 1.21792112593539
"6866" "SM7HCRC2" "2" "Real" "Prospective" "5" 7.5 0 15 115 0 3.43511667149141
"6867" "SM7HCRC2" "2" "Real" "Prospective" "5" 6.5 0 15 115 0 1.50747786578722
"6868" "SM7HCRC2" "2" "Real" "Prospective" "5" 5.5 0 15 115 1 1.82374393381178
"6869" "SM7HCRC2" "2" "Real" "Prospective" "5" 6 0 15 115 0 0.930477371672168
"6870" "SM7HCRC2" "2" "Real" "Prospective" "5" 5.75 0 15 115 1 1.34280869690701
"6871" "SM7HCRC2" "2" "Real" "Prospective" "5" 5.875 0 15 115 1 2.46066718571819
"6872" "SM7HCRC2" "2" "Real" "Prospective" "5" 6 0 15 115 0 1.33148957695812
"6873" "SM7HCRC2" "2" "Real" "Prospective" "6" 7.5 0 15 75 0 2.56350307702087
"6874" "SM7HCRC2" "2" "Real" "Prospective" "6" 6.5 0 15 75 1 2.19587473361753
"6875" "SM7HCRC2" "2" "Real" "Prospective" "6" 7 0 15 75 0 2.25760786677711
"6876" "SM7HCRC2" "2" "Real" "Prospective" "6" 6.75 0 15 75 1 1.76328157773241
"6877" "SM7HCRC2" "2" "Real" "Prospective" "6" 6.875 0 15 75 1 1.16133921104483
"6878" "SM7HCRC2" "2" "Real" "Prospective" "6" 7 0 15 75 0 2.00139673473313
"6879" "WS10HCRC1" "1" "Hypothetical" "Prospective" "1" 7.5 0 15 45 1 3.36676346267268
"6880" "WS10HCRC1" "1" "Hypothetical" "Prospective" "1" 8.5 0 15 45 1 1.77723596755823
"6881" "WS10HCRC1" "1" "Hypothetical" "Prospective" "1" 9.5 0 15 45 1 0.774112515795423
"6882" "WS10HCRC1" "1" "Hypothetical" "Prospective" "1" 10.5 0 15 45 1 1.30759950773791
"6883" "WS10HCRC1" "1" "Hypothetical" "Prospective" "1" 12.5 0 15 45 0 1.45103197067146
"6884" "WS10HCRC1" "1" "Hypothetical" "Prospective" "1" 11.5 0 15 45 1 1.65890214853789
"6885" "WS10HCRC1" "1" "Hypothetical" "Prospective" "1" 12 0 15 45 1 1.40635818213559
"6886" "WS10HCRC1" "1" "Hypothetical" "Prospective" "1" 12.5 0 15 45 0 2.07224152371418
"6887" "WS10HCRC1" "1" "Hypothetical" "Prospective" "1" 12.25 0 15 45 0 1.58928397597265
"6888" "WS10HCRC1" "1" "Hypothetical" "Prospective" "1" 12 0 15 45 0 1.46051615483884
"6889" "WS10HCRC1" "1" "Hypothetical" "Prospective" "1" 11.5 0 15 45 1 1.38705081526132
"6890" "WS10HCRC1" "1" "Hypothetical" "Prospective" "1" 11.75 0 15 45 1 0.733632668016071
"6891" "WS10HCRC1" "1" "Hypothetical" "Prospective" "1" 12 0 15 45 0 1.34138180162336
"6892" "WS10HCRC1" "1" "Hypothetical" "Prospective" "1" 11.875 0 15 45 1 0.843386402677424
"6893" "WS10HCRC1" "1" "Hypothetical" "Prospective" "2" 7.5 0 15 115 1 4.36115288119254
"6894" "WS10HCRC1" "1" "Hypothetical" "Prospective" "2" 8.5 0 15 115 1 1.71690448918162
"6895" "WS10HCRC1" "1" "Hypothetical" "Prospective" "2" 9.5 0 15 115 1 0.96554592917164
"6896" "WS10HCRC1" "1" "Hypothetical" "Prospective" "2" 10.5 0 15 115 0 1.67137636209736
"6897" "WS10HCRC1" "1" "Hypothetical" "Prospective" "2" 10 0 15 115 0 1.10715402010465
"6898" "WS10HCRC1" "1" "Hypothetical" "Prospective" "2" 9.5 0 15 115 0 1.50199713686379
"6899" "WS10HCRC1" "1" "Hypothetical" "Prospective" "2" 8.5 0 15 115 1 1.28330948421717
"6900" "WS10HCRC1" "1" "Hypothetical" "Prospective" "2" 9 0 15 115 0 1.02854958693206
"6901" "WS10HCRC1" "1" "Hypothetical" "Prospective" "2" 8.75 0 15 115 1 0.842788645601104
"6902" "WS10HCRC1" "1" "Hypothetical" "Prospective" "2" 8.875 0 15 115 0 0.635745748601039
"6903" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 7.5 0 15 175 0 2.49919184612008
"6904" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 6.5 0 15 175 0 0.583431430390192
"6905" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 5.5 0 15 175 0 0.599850778438849
"6906" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 4.5 0 15 175 0 0.471301595811383
"6907" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 2.5 0 15 175 1 0.829622439589002
"6908" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 3.5 0 15 175 1 0.471476382219407
"6909" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 4.5 0 15 175 1 0.476844999600871
"6910" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 5.5 0 15 175 1 0.475073809935566
"6911" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 7.5 0 15 175 0 0.361114316219755
"6912" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 6.5 0 15 175 0 0.629851838973991
"6913" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 5.5 0 15 175 0 0.163399788452807
"6914" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 4.5 0 15 175 0 0.26703630985503
"6915" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 2.5 0 15 175 1 0.124716010963311
"6916" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 3.5 0 15 175 1 0.39845640587373
"6917" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 4.5 0 15 175 1 0.665192282154749
"6918" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 5.5 0 15 175 1 0.396842275171366
"6919" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 7.5 0 15 175 1 0.471848969616985
"6920" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 11.5 0 15 175 1 0.709840879058902
"6921" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 19.5 0 15 175 0 0.238645025910955
"6922" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 15.5 0 15 175 0 0.746057431329973
"6923" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 11.5 0 15 175 1 0.288887409871677
"6924" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 13.5 0 15 175 1 0.265489667850488
"6925" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 15.5 0 15 175 0 0.354949518761714
"6926" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 14.5 0 15 175 0 0.511916732004465
"6927" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 13.5 0 15 175 1 0.452058607559593
"6928" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 14 0 15 175 0 0.203334128476854
"6929" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 13.75 0 15 175 0 0.215998056821263
"6930" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 13.5 0 15 175 0 0.356219052777305
"6931" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 13 0 15 175 0 0.296840191418596
"6932" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 12 0 15 175 0 0.257429277597112
"6933" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 10 0 15 175 0 0.203926598416729
"6934" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 6 0 15 175 1 0.184225184606475
"6935" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 8 0 15 175 1 0.446786091604736
"6936" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 10 0 15 175 0 0.790520045546145
"6937" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 9 0 15 175 1 0.563024339786352
"6938" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 9.5 0 15 175 1 0.452392007966409
"6939" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 10 0 15 175 1 0.620296123004664
"6940" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 11 0 15 175 1 0.426797928565065
"6941" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 13 0 15 175 0 0.507667120840779
"6942" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 12 0 15 175 1 0.607956264830136
"6943" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 12.5 0 15 175 0 0.214279738491314
"6944" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 12.25 0 15 175 1 0.147149628672196
"6945" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 12.375 0 15 175 1 0.132231515482999
"6946" "WS10HCRC1" "1" "Hypothetical" "Prospective" "4" 12.5 0 15 175 0 0.405243530025473
"6947" "WS10HCRC1" "1" "Hypothetical" "Prospective" "5" 7.5 0 15 75 0 1.98779449721405
"6948" "WS10HCRC1" "1" "Hypothetical" "Prospective" "5" 6.5 0 15 75 0 1.46017342419145
"6949" "WS10HCRC1" "1" "Hypothetical" "Prospective" "5" 5.5 0 15 75 0 0.794582118978724
"6950" "WS10HCRC1" "1" "Hypothetical" "Prospective" "5" 4.5 0 15 75 1 0.726663604273199
"6951" "WS10HCRC1" "1" "Hypothetical" "Prospective" "5" 5 0 15 75 1 0.726436257544265
"6952" "WS10HCRC1" "1" "Hypothetical" "Prospective" "5" 5.5 0 15 75 1 1.98936322077134
